永続的識別子,タイトル,著者,出版者,出版日（W3CDTF）,商品番号,歴史的音源ジャンル,公開範囲,権利区分
info:ndljp/pid/3579072,一谷嫩軍記　三段目之切（熊谷陣屋の段）（二十）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2045,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579068,一谷嫩軍記　三段目之切（熊谷陣屋の段）（十六）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2043,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579067,一谷嫩軍記　三段目之切（熊谷陣屋の段）（十五）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2043,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579066,一谷嫩軍記　三段目之切（熊谷陣屋の段）（十四）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2042,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579065,一谷嫩軍記　三段目之切（熊谷陣屋の段）（十三）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2042,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579069,一谷嫩軍記　三段目之切（熊谷陣屋の段）（十七）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2044,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579060,一谷嫩軍記　三段目之切（熊谷陣屋の段）（八）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2039,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579064,一谷嫩軍記　三段目之切（熊谷陣屋の段）（十二）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2041,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579063,一谷嫩軍記　三段目之切（熊谷陣屋の段）（十一）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2041,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579062,一谷嫩軍記　三段目之切（熊谷陣屋の段）（十）,鶴沢　藤蔵[三味線],ビクター,1952-10,NH-2040,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3579061,一谷嫩軍記　三段目之切（熊谷陣屋の段）（九）,豊竹山城少掾（日本芸術院会員）,ビクター,1952-10,NH-2040,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1315313,浪花節：国定忠治（四）,松風軒　栄楽（初代）,コロムビア（戦前）,1929-06,25578,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1317975,儘の川（四）,宮腰　夢蝶[作詞],ビクター,1931-08,13145,邦楽（合奏）,インターネット公開,保護期間満了
info:ndljp/pid/1317974,儘の川（三）,宮腰　夢蝶[作詞],ビクター,1931-08,13145,邦楽（合奏）,インターネット公開,保護期間満了
info:ndljp/pid/1315311,浪花節：国定忠治（二）,松風軒　栄楽（初代）,コロムビア（戦前）,1929-06,25577,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1317973,儘の川（二）,宮腰　夢蝶[作詞],ビクター,1931-08,13144,邦楽（合奏）,インターネット公開,保護期間満了
info:ndljp/pid/1315312,浪花節：国定忠治（三）,松風軒　栄楽（初代）,コロムビア（戦前）,1929-06,25578,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1317972,儘の川（一）,宮腰　夢蝶[作詞],ビクター,1931-08,13144,邦楽（合奏）,インターネット公開,保護期間満了
info:ndljp/pid/1317971,茶の湯音頭 (四),横井　也有[作詞],ビクター,1930-08,51299,尺八,インターネット公開,保護期間満了
info:ndljp/pid/1315310,浪花節：国定忠治（一）,松風軒　栄楽（初代）,コロムビア（戦前）,1929-06,25577,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1317970,茶の湯音頭 (三),横井　也有[作詞],ビクター,1930-08,51299,尺八,インターネット公開,保護期間満了
info:ndljp/pid/1317966,映画曲集 (四),佐々　紅華[作曲],ビクター,1928-07,50370,器楽（クラシック以外）,インターネット公開,保護期間満了
info:ndljp/pid/1317965,映画曲集 (三),佐々　紅華[作曲],ビクター,1928-07,50370,器楽（クラシック以外）,インターネット公開,保護期間満了
info:ndljp/pid/1317964,映画曲集 (二),佐々　紅華[作曲],ビクター,1928-07,50369,器楽（クラシック以外）,インターネット公開,保護期間満了
info:ndljp/pid/1317963,映画曲集 (一),佐々　紅華[作曲],ビクター,1928-07,50369,器楽（クラシック以外）,インターネット公開,保護期間満了
info:ndljp/pid/1317969,茶の湯音頭 (二),横井　也有[作詞],ビクター,1930-08,51298,尺八,インターネット公開,保護期間満了
info:ndljp/pid/1317968,茶の湯音頭 (一),横井　也有[作詞],ビクター,1930-08,51298,尺八,インターネット公開,保護期間満了
info:ndljp/pid/1317953,夢の女の歌,畑　耕一[作詞],ビクター,1928-10,50359,歌謡曲、流行歌、シャンソン、ジャズソング,インターネット公開,保護期間満了
info:ndljp/pid/1317952,椿,永井　花水[作詞],ビクター,1928-10,50359,民謡、国民音楽（日本）,インターネット公開,保護期間満了
info:ndljp/pid/1329927,権太栗毛〈熊谷出陣〉（三）,岡本　綺堂∥原作,ビクター,1939-07,Z-183,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1329928,権太栗毛〈熊谷出陣〉（四）,岡本　綺堂∥原作,ビクター,1939-07,Z-183,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1329925,権太栗毛（熊谷出陣）（一）,岡本　綺堂∥原作,ビクター,1939-07,Z-182,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1329926,権太栗毛〈熊谷出陣〉（二）,岡本　綺堂∥原作,ビクター,1939-07,Z-182,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/2916203,浜千鳥,鹿島　鳴秋[作詞],ビクター,1953-09,NK-3152,不明,インターネット公開,保護期間満了
info:ndljp/pid/2916201,母のない子,佐々木　俊一[作詞],ビクター,1953-08,NK-3150,不明,インターネット公開,保護期間満了
info:ndljp/pid/2916202,波浮の港,野口　雨情[作詞],ビクター,1953-09,NK-3152,不明,インターネット公開,保護期間満了
info:ndljp/pid/1317997,御所桜弁慶上使 (四) 身にも代えぬ,文耕堂[作詞],ビクター,1928-12,50511,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317996,御所桜弁慶上使 (三) 起きゆく袂,文耕堂[作詞],ビクター,1928-12,50511,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317995,御所桜弁慶上使 （二) 娘が聞く前,文耕堂[作詞],ビクター,1928-12,50510,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317994,御所桜弁慶上使 (一) 年端も行かぬ,文耕堂[作詞],ビクター,1928-12,50510,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1315324,浪花節：壷坂（三）,浪花亭　綾太郎,コロムビア（戦前）,1932-02,26762,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1315325,浪花節：壷坂（四）,浪花亭　綾太郎,コロムビア（戦前）,1932-02,26762,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1315322,浪花節：壷坂（一）,浪花亭　綾太郎,コロムビア（戦前）,1932-02,26761,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1317984,秋の調べ（三）,小林　愛雄[作詞],ビクター,1928-10,50469,筝曲,インターネット公開,保護期間満了
info:ndljp/pid/1315323,浪花節：壷坂（ニ）,浪花亭　綾太郎,コロムビア（戦前）,1932-02,26761,浪曲,インターネット公開,保護期間満了
info:ndljp/pid/1317983,秋の調べ（二）,小林　愛雄[作詞],ビクター,1928-10,50468,筝曲,インターネット公開,保護期間満了
info:ndljp/pid/1317982,秋の調べ（一）,小林　愛雄[作詞],ビクター,1928-10,50468,筝曲,インターネット公開,保護期間満了
info:ndljp/pid/3572931,童謡：冬景色,（文部省）[作詞],コロムビア,,CK14,唱歌、童謡,インターネット公開,保護期間満了
info:ndljp/pid/1317930,船唄 (二),宮城　道雄[作曲],ビクター,1928-08,50413,筝曲,インターネット公開,保護期間満了
info:ndljp/pid/1329910,出口縄跳用行進曲（二）基本其の二,梁田　貞[作曲],ビクター,1939-06,Z-160,教育・児童,インターネット公開,保護期間満了
info:ndljp/pid/1317923,鷺　(次第次第に),宝生　新,ビクター,1928-11,50441,能楽、狂言、謡曲,インターネット公開,保護期間満了
info:ndljp/pid/1317922,屋島　（きようの修羅の）,宝生　新,ビクター,1928-11,50441,能楽、狂言、謡曲,インターネット公開,保護期間満了
info:ndljp/pid/1317921,軍用鞄 (二),辻　順治[作曲],ビクター,1928-08,50440,軍歌,インターネット公開,保護期間満了
info:ndljp/pid/1317920,軍用鞄 (一),辻　順治[作曲],ビクター,1928-08,50440,軍歌,インターネット公開,保護期間満了
info:ndljp/pid/1329909,出口縄跳用行進曲（一）基本其の一,小松　耕輔[作曲],ビクター,1939-06,Z-160,教育・児童,インターネット公開,保護期間満了
info:ndljp/pid/1317929,船唄 (一),宮城　道雄[作曲],ビクター,1928-08,50413,筝曲,インターネット公開,保護期間満了
info:ndljp/pid/1317912,川中島 (一),吉水　経和[作詞],ビクター,1928-10,50432,琵琶楽,インターネット公開,保護期間満了
info:ndljp/pid/1317915,川中島 (四),吉水　経和[作詞],ビクター,1928-10,50433,琵琶楽,インターネット公開,保護期間満了
info:ndljp/pid/1317914,川中島 (三),吉水　経和[作詞],ビクター,1928-10,50433,琵琶楽,インターネット公開,保護期間満了
info:ndljp/pid/1317913,川中島 (二),吉水　経和[作詞],ビクター,1928-10,50432,琵琶楽,インターネット公開,保護期間満了
info:ndljp/pid/8273543,兵児謡,西郷　隆盛[作詞],ポリドール,,8092,詩吟、朗詠,インターネット公開,保護期間満了
info:ndljp/pid/1317909,新口村 (四) それは嬉しう,近松　門左衛門[作詞],ビクター,1928-12,50452,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317908,新口村 (三) 二人はハット,近松　門左衛門[作詞],ビクター,1928-12,50452,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317907,新口村 (二) 石原道を,近松　門左衛門[作詞],ビクター,1928-12,50451,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317906,新口村 (一) 落人の,近松　門左衛門[作詞],ビクター,1928-12,50451,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317905,壷坂寺 (四) 父さんや母さんに,不詳（ＰＤ）[作詞],ビクター,1928-12,50467,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317904,壷坂寺 (三) オオ それ我が身と,不詳（ＰＤ）[作詞],ビクター,1928-12,50467,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317903,壷坂寺 (二) 夫の手助け,不詳（ＰＤ）[作詞],ビクター,1928-12,50466,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/1317902,壷坂寺 (一) 夢か浮世か,不詳（ＰＤ）[作詞],ビクター,1928-12,50466,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3569367,朗詠：吉野懐古,藤井　竹外[作詞],コロムビア,1953-07,A1709,詩吟、朗詠,インターネット公開,保護期間満了
info:ndljp/pid/3569364,朗詠：東海の,石川　啄木[作詞],コロムビア,1953-07,A1709,詩吟、朗詠,インターネット公開,保護期間満了
info:ndljp/pid/3569363,朗詠：白鳥は,若山　牧水[作詞],コロムビア,1953-07,A1709,詩吟、朗詠,インターネット公開,保護期間満了
info:ndljp/pid/3570351,乗合船恵方萬歳　十　（木鉢を持ったら）,桜田　治助　（三代目）[作詞],ビクター,,13188,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3569365,朗詠：壁に題す,村松　文三[作詞],コロムビア,1953-07,A1709,詩吟、朗詠,インターネット公開,保護期間満了
info:ndljp/pid/3570350,乗合船恵方萬歳　九　（誠に目出とう）,桜田　治助　（三代目）[作詞],ビクター,,13188,三味線楽（浄瑠璃）,インターネット公開,保護期間満了
info:ndljp/pid/3569362,江戸小唄：木小屋,岡野　知十[作詞],コロムビア,1953-07,A1708,三味線楽（端唄、うた沢、小唄、俗曲）,インターネット公開,保護期間満了
